name,checked,lemma,path,dictionary
edificar,edificar,edificar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/edificar.wmv'],Acessibilidades2
laje,laje,Laje,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/laje.wmv'],Acessibilidades2
rechonchudo,rechonchudo,rechonchudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rechonchudo.wmv'],Acessibilidades2
cheiroso,cheiroso,cheiroso,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cheiroso.wmv'],Acessibilidades2
ombreira,ombreira,ombreira,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ombreira.wmv'],Acessibilidades2
radar,radar,radar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/radar1.wmv'],Acessibilidades2
radar,radar,radar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/radar2.wmv'],Acessibilidades2
depoimento,depoimento,depoimento,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/depoimento.wmv'],Acessibilidades2
trafego,trafego,trafego,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/trafego.wmv'],Acessibilidades2
dedetizacao,dedetização,dedetizacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dedetizacao.wmv'],Acessibilidades2
amante,amante,amante,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/amante.wmv'],Acessibilidades2
ave,ave,ave,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ave.wmv'],Acessibilidades2
valor,valor,valor,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/valor1.wmv'],Acessibilidades2
valor,valor,valor,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/valor2.wmv'],Acessibilidades2
vadia,vadia,vader,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vadia.wmv'],Acessibilidades2
violento,violento,violento,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/violento.wmv'],Acessibilidades2
formigar,formigar,formigar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/formigar.wmv'],Acessibilidades2
enfeitar,enfeitar,enfeitar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/enfeitar.wmv'],Acessibilidades2
chicote,chicote,chicote,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/chicote.wmv'],Acessibilidades2
confiar,confiar,confiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/confiar.wmv'],Acessibilidades2
presenca,presença,presenca,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/presenca.wmv'],Acessibilidades2
sal,sal,sal,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sal.wmv'],Acessibilidades2
sal,sal,sal,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sal2.wmv'],Acessibilidades2
derrotar,derrotar,derrotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/derrotar1.wmv'],Acessibilidades2
derrotar,derrotar,derrotar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/derrotar2.wmv'],Acessibilidades2
preparar,preparar,preparar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/preparar.wmv'],Acessibilidades2
revelar,revelar,revelar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/revelar2.wmv'],Acessibilidades2
revelar,revelar,revelar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/revelar1.wmv'],Acessibilidades2
gibi,gibi,gibir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/gibi.wmv'],Acessibilidades2
data,data,data,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/data.wmv'],Acessibilidades2
protestante,protestante,protestante,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/protestante.wmv'],Acessibilidades2
cinza,cinza,cinza,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cinza1.wmv'],Acessibilidades2
cinza,cinza,cinza,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/cinza2.wmv'],Acessibilidades2
espiral,espiral,espiral,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/espiral.wmv'],Acessibilidades2
abelha,abelha,abelha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/abelha.wmv'],Acessibilidades2
movedica,movediça,movedico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/movedica.wmv'],Acessibilidades2
toto,toto,toto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/toto.wmv'],Acessibilidades2
guarana,guaraná,guarano,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/guarana.wmv'],Acessibilidades2
rimel,rímel,rimel,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rimel.wmv'],Acessibilidades2
surgir,surgir,surgir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/surgir.wmv'],Acessibilidades2
inclusao,inclusão,inclusao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/inclusao.wmv'],Acessibilidades2
encorajar,encorajar,encorajar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/encorajar.wmv'],Acessibilidades2
manha,manha,mar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/manha.wmv'],Acessibilidades2
labio,lábio,labio,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/labio.wmv'],Acessibilidades2
general,general,general,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/general.wmv'],Acessibilidades2
office boy,office boy,office,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/office_boy.wmv'],Acessibilidades2
quarta de final,quarta de final,quarto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/quarta-de-final.wmv'],Acessibilidades2
violencia,violência,violencia,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/violencia.wmv'],Acessibilidades2
entristecer,entristecer,entristecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/entristecer.wmv'],Acessibilidades2
rapaz,rapaz,rapaz,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rapaz.wmv'],Acessibilidades2
marca,marca,marca,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/marca.wmv'],Acessibilidades2
contra cheque,contra cheque,contra,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/contra-cheque.wmv'],Acessibilidades2
gordura,gordura,gordura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/gordura.wmv'],Acessibilidades2
motivo,motivo,motivo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/motivo.wmv'],Acessibilidades2
suspender,suspender,suspender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/suspender2.wmv'],Acessibilidades2
suspender,suspender,suspender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/suspender1.wmv'],Acessibilidades2
suspender,suspender,suspender,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/suspender3.wmv'],Acessibilidades2
reconhecer,reconhecer,reconhecer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/reconhecer.wmv'],Acessibilidades2
intervir,intervir,intervir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/intervir.wmv'],Acessibilidades2
diante de,diante de,diante,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/diante de.wmv'],Acessibilidades2
feriado,feriado,feriado,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/feriado.wmv'],Acessibilidades2
lapso,lapso,lapso,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/lapso.wmv'],Acessibilidades2
interior,interior,interior,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/interior1.wmv'],Acessibilidades2
interior,interior,interior,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/interior2.wmv'],Acessibilidades2
efervescente,efervescente,efervescente,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/efervescente.wmv'],Acessibilidades2
latino americano,latino americano,latino,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/latino-americano.wmv'],Acessibilidades2
lamber,lamber,lamber,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/lamber.wmv'],Acessibilidades2
circular,circular,circular,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/circular.wmv'],Acessibilidades2
viatura,viatura,viatura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/viatura.wmv'],Acessibilidades2
dilivio,dilivio,dilivio,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dilivio.wmv'],Acessibilidades2
sonhar,sonhar,sonhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sonhar.wmv'],Acessibilidades2
certificar,certificar,certificar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/certificar.wmv'],Acessibilidades2
derrapar,derrapar,derrapar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/derrapar.wmv'],Acessibilidades2
quebra mola,quebra mola,quebra,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/quebra-mola.wmv'],Acessibilidades2
rubeola,rubeola,rubeola,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rubeola.wmv'],Acessibilidades2
girafa,girafa,girafar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/girafa.wmv'],Acessibilidades2
dezesseis,dezesseis,dezessel,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/dezesseis.wmv'],Acessibilidades2
alcapao,alçapão,alcapao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/alcapao.wmv'],Acessibilidades2
assaltar,assaltar,assaltar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/assaltar.wmv'],Acessibilidades2
libra,libra,libra,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/libra.wmv'],Acessibilidades2
lenco,lenço,lenco,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/lenco.wmv'],Acessibilidades2
circo,circo,circo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/circo.wmv'],Acessibilidades2
letra,letra,letra,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/letra1.wmv'],Acessibilidades2
juvenil,juvenil,juvenil,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/juvenil.wmv'],Acessibilidades2
negligenciar,negligenciar,negligenciar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/negligenciar.wmv'],Acessibilidades2
desabar,desabar,desabar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/desabar.wmv'],Acessibilidades2
ignorar,ignorar,ignorar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ignorar.wmv'],Acessibilidades2
apos,após,apo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/apos.wmv'],Acessibilidades2
pronto,pronto,pronto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pronto.wmv'],Acessibilidades2
magro,magro,magro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/magro.wmv'],Acessibilidades2
jabota,jabota,jabota,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/jabota.wmv'],Acessibilidades2
ali,ali,ali,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ali.wmv'],Acessibilidades2
animo,ânimo,animo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/animo.wmv'],Acessibilidades2
gabar,gabar,gabar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/gabar.wmv'],Acessibilidades2
vazar,vazar,vazar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vazar2.wmv'],Acessibilidades2
vazar,vazar,vazar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vazar3.wmv'],Acessibilidades2
vazar,vazar,vazar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vazar1.wmv'],Acessibilidades2
aconselhar,aconselhar,aconselhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/aconselhar.wmv'],Acessibilidades2
noivo,noivo,noivo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/noivo1.wmv'],Acessibilidades2
noivo,noivo,noivo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/noivo2.wmv'],Acessibilidades2
somente,somente,somente,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/somente.wmv'],Acessibilidades2
juri,júri,juri,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/juri.wmv'],Acessibilidades2
alaranjado,alaranjado,alaranjar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/alaranjado.wmv'],Acessibilidades2
do que,do que,de o,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/do que.wmv'],Acessibilidades2
zombar,zombar,zombar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/zombar.wmv'],Acessibilidades2
umbigo,umbigo,umbigo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/umbigo.wmv'],Acessibilidades2
imposto,imposto,impor,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/imposto.wmv'],Acessibilidades2
m,m,m,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/m.wmv'],Acessibilidades2
capitao,capitão,capitao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/capitao2.wmv'],Acessibilidades2
tiroteio,tiroteio,tiroteio,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tiroteio.wmv'],Acessibilidades2
macacao,macacão,macacao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/macacao.wmv'],Acessibilidades2
rosa,rosa,roso,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rosa.wmv'],Acessibilidades2
aversao,aversão,aversao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/aversao.wmv'],Acessibilidades2
bangue bangue,bangue bangue,bangue,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bangue-bangue.wmv'],Acessibilidades2
zoologico,zoológico,zoologico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/zoologico.wmv'],Acessibilidades2
junho,junho,junho,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/junho1.wmv'],Acessibilidades2
tudo,tudo,tudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tudo1.wmv'],Acessibilidades2
tudo,tudo,tudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tudo2.wmv'],Acessibilidades2
tudo,tudo,tudo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tudo3.wmv'],Acessibilidades2
gravata,gravata,gravatar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/gravata.wmv'],Acessibilidades2
bairro,bairro,Bairro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/bairro.wmv'],Acessibilidades2
acostumar,acostumar,acostumar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/acostumar.wmv'],Acessibilidades2
jornalista,jornalista,jornalista,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/jornalista.wmv'],Acessibilidades2
morcego,morcego,morcego,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/morcego.wmv'],Acessibilidades2
quinta feira,quinta feira,quinta,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/quinta-feira.wmv'],Acessibilidades2
licenca,licença,licenca,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/licenca.wmv'],Acessibilidades2
oralismo,oralismo,oralismo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/oralismo.wmv'],Acessibilidades2
emprestar,emprestar,emprestar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/emprestar.wmv'],Acessibilidades2
varejar,varejar,varejar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/varejar.wmv'],Acessibilidades2
por,por,por,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/por.wmv'],Acessibilidades2
iceberg,iceberg,iceberg,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/iceberg.wmv'],Acessibilidades2
toalha,toalha,toalha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/toalha2.wmv'],Acessibilidades2
toalha,toalha,toalha,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/toalha1.wmv'],Acessibilidades2
riscar,riscar,riscar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/riscar.wmv'],Acessibilidades2
figa,figa,figar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/figa.wmv'],Acessibilidades2
pulsar,pulsar,pulsar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/pulsar.wmv'],Acessibilidades2
catraca,catraca,catraca,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/catraca.wmv'],Acessibilidades2
catraca,catraca,catraca,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/catraca2.wmv'],Acessibilidades2
leilao,leilão,Leilao,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/leilao.wmv'],Acessibilidades2
tico tico,tico tico,tico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tico_tico.wmv'],Acessibilidades2
falir,falir,falir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/falir1.wmv'],Acessibilidades2
falir,falir,falir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/falir2.wmv'],Acessibilidades2
termometro,termômetro,termometro,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/termometro.wmv'],Acessibilidades2
escova cabelo,escova cabelo,escovar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/escova-cabelo.wmv'],Acessibilidades2
capitulo,capitulo,capitulo,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/capitulo2.wmv'],Acessibilidades2
doer,doer,doer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/doer.wmv'],Acessibilidades2
ola,olá,ola,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ola.wmv'],Acessibilidades2
sindrome de down,sindrome de down,sindrome,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/sindrome-de-down.wmv'],Acessibilidades2
subir,subir,subir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/subir2.wmv'],Acessibilidades2
subir,subir,subir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/subir3.wmv'],Acessibilidades2
subir,subir,subir,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/subir1.wmv'],Acessibilidades2
madureza,madureza,madureza,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/madureza.wmv'],Acessibilidades2
janela,janela,janela,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/janela.wmv'],Acessibilidades2
adolescente,adolescente,adolescente,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/adolescente.wmv'],Acessibilidades2
adolescente,adolescente,adolescente,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/adolescente1.wmv'],Acessibilidades2
disp ultra,disp ultra,disp,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/disp-ultra.wmv'],Acessibilidades2
vibrar,vibrar,vibrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/vibrar.wmv'],Acessibilidades2
saude,saúde,saude,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/saude.wmv'],Acessibilidades2
torta,torta,torto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/torta.wmv'],Acessibilidades2
padaria,padaria,padario,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/padaria.wmv'],Acessibilidades2
caminhar,caminhar,caminhar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/caminhar.wmv'],Acessibilidades2
ignorante,ignorante,ignorante,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/ignorante.wmv'],Acessibilidades2
treinar,treinar,treinar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/treinar.wmv'],Acessibilidades2
coisa,coisa,coisa,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/coisa.wmv'],Acessibilidades2
deprimido,deprimido,deprimer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/deprimido.wmv'],Acessibilidades2
russia,rússia,russia,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/russia.wmv'],Acessibilidades2
preguica,preguiça,preguico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/preguica3.wmv'],Acessibilidades2
preguica,preguiça,preguico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/preguica1.wmv'],Acessibilidades2
preguica,preguiça,preguico,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/preguica2.wmv'],Acessibilidades2
notar,notar,notar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/notar.wmv'],Acessibilidades2
tempero,tempero,tempero,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/tempero.wmv'],Acessibilidades2
mata,mata,matar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/mata.wmv'],Acessibilidades2
capacete,capacete,capacete,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/capacete.wmv'],Acessibilidades2
rasura,rasura,rasura,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/rasura.wmv'],Acessibilidades2
saci,saci,saci,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/saci.wmv'],Acessibilidades2
persistente,persistente,persistente,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/persistente.wmv'],Acessibilidades2
porcaria,porcaria,porcar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/porcaria.wmv'],Acessibilidades2
harpa,harpa,harpa,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/harpa.wmv'],Acessibilidades2
asia,ásia,asiar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/asia.wmv'],Acessibilidades2
atuar,atuar,atuar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/atuar.wmv'],Acessibilidades2
agarrar,agarrar,agarrar,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/agarrar.wmv'],Acessibilidades2
inquerito,inquérito,inquerito,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/inquerito.wmv'],Acessibilidades2
recem,recém,recer,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/recem.wmv'],Acessibilidades2
maremoto,maremoto,maremoto,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/maremoto.wmv'],Acessibilidades2
h,h,h,['/mnt/E-SSD/LIBRAS_datasets/datasets/acessibilidade_2/videos/h.wmv'],Acessibilidades2
